mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
advws,4,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.00,10.90ms,5.59ms,28.27ms,745.70,71.61,0.98k,10.31ms,12.60ms,19.47ms,26.93ms,29694,10.00s,2968.34,489.89KB,,1,73319.49,56187,11179,204,179167406774,267108456331,45304313208,9646176,121019756,3636507,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p3_cpu_heavy/time_run3.log
advws,4,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.02,82.17ms,4.35ms,90.35ms,194.25,24.19,252.00,82.41ms,82.56ms,83.51ms,89.73ms,9299,12.02s,773.46,128.41KB,,1,2801.32,16286,2892,38,3150805500,4122955659,700120854,2399656,34197837,880493,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/time_run1.log
advws,4,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.04,82.19ms,6.29ms,92.25ms,194.20,13.49,230.00,82.54ms,82.76ms,90.47ms,92.12ms,9307,12.04s,773.14,128.35KB,,1,2780.82,14205,2337,41,3055743444,4003186313,676899505,2201419,33853065,629464,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/time_run2.log
advws,4,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,82.25ms,7.41ms,101.04ms,194.25,16.37,240.00,82.25ms,85.75ms,91.54ms,99.07ms,9293,12.02s,772.93,128.32KB,,1,2971.01,17655,4049,37,3212570715,4040050183,693168934,2366998,43867578,1036198,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p4_io_heavy_high_conc/time_run3.log
advws,4,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,51.59ms,17.50ms,83.43ms,464.53,27.53,555.00,51.28ms,66.10ms,76.21ms,81.88ms,22212,12.02s,1848.57,303.28KB,,1,28836.01,42152,7490,175,42461590465,62327767853,10573983480,6025868,89141939,2535438,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/time_run1.log
advws,4,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,51.64ms,15.91ms,78.64ms,464.48,34.54,626.00,51.88ms,64.86ms,73.24ms,78.53ms,22204,12.02s,1847.06,303.03KB,,1,28955.68,42461,9582,175,41780942465,60985284510,10342209913,6246518,97607474,2580161,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/time_run2.log
advws,4,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,51.58ms,17.35ms,82.33ms,464.73,33.94,620.00,52.53ms,64.88ms,73.37ms,80.31ms,22210,12.03s,1846.81,302.99KB,,1,28863.38,40430,8474,164,41584347022,60870544258,10328446296,6232709,90535554,2746779,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p5_stress_mix/time_run3.log
advws,4,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,160.77ms,11.78ms,177.62ms,99.02,37.41,161.00,161.73ms,162.26ms,170.23ms,176.46ms,4742,12.02s,394.35,64.70KB,,1,1014.23,9397,1156,37,1052064713,1193461373,205913169,1206363,20125243,266400,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/time_run1.log
advws,4,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.03,160.59ms,10.25ms,164.52ms,99.60,34.72,161.00,161.65ms,161.79ms,162.21ms,164.13ms,4744,12.02s,394.54,64.73KB,,1,964.65,8189,1124,40,1010627640,1190574402,204718515,1156394,17749795,284078,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/time_run2.log
advws,4,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,160.69ms,13.90ms,181.99ms,99.09,21.01,161.00,161.73ms,162.31ms,180.82ms,181.71ms,4745,12.02s,394.63,64.74KB,,1,950.77,8478,50,37,979300632,1170952130,201912571,1157570,17241083,26813,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t4_p6_ultra_io_bound/time_run3.log
classic,8,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.01,16.52ms,265.12us,16.74ms,240.66,4.73,260.00,16.54ms,16.55ms,16.58ms,16.66ms,7673,8.01s,958.19,157.20KB,,1,2343.38,13559,5,25,2827649936,3382948323,579491217,1919009,26489315,51826,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/time_run1.log
classic,8,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,16.43ms,822.49us,16.74ms,241.99,15.05,434.00,16.53ms,16.55ms,16.58ms,16.64ms,7759,8.10s,957.92,157.16KB,,1,2354.59,13919,2420,23,2874829706,3636859282,620085154,2023392,30720185,619935,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/time_run2.log
classic,8,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,16.48ms,628.61us,16.71ms,241.71,10.40,420.00,16.54ms,16.55ms,16.56ms,16.58ms,7725,8.10s,953.64,156.46KB,,1,2310.33,14539,2693,20,2821787346,3705983338,630772832,1877114,27353555,554937,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p1_light_cpu_heavy_io/time_run3.log
classic,8,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,21.94ms,482.21us,22.15ms,363.42,23.88,404.00,21.97ms,22.00ms,22.02ms,22.05ms,14477,10.01s,1446.53,237.32KB,,1,7168.87,26461,3398,23,9443061757,13220514792,2250516035,3612683,51337611,619859,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/time_run1.log
classic,8,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,21.69ms,511.98us,22.13ms,363.39,31.44,404.00,21.73ms,21.86ms,21.96ms,22.05ms,14486,10.01s,1447.18,237.43KB,,1,7099.58,26162,5,26,9935369717,13920590937,2369717789,3594070,52399515,81838,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/time_run2.log
classic,8,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,21.94ms,483.70us,22.28ms,363.24,20.39,404.00,21.97ms,22.00ms,22.06ms,22.16ms,14478,10.01s,1446.77,237.36KB,,1,7191.13,26397,3229,29,9888846365,13611367083,2316414261,3732098,53768086,568192,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p2_balanced/time_run3.log
classic,8,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,10.61ms,186.02us,10.90ms,745.79,21.74,808.00,10.65ms,10.67ms,10.70ms,10.72ms,29697,10.01s,2966.93,489.66KB,,1,73283.23,55941,7212,174,177987835843,265965531919,45105692280,9215858,112533447,2333449,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/time_run1.log
classic,8,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,10.62ms,181.28us,13.04ms,745.21,17.96,808.00,10.66ms,10.68ms,10.70ms,10.74ms,29674,10.01s,2965.60,489.44KB,,1,73267.07,55082,8387,184,177996666098,265220625903,44967972432,9793396,124354102,2360186,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/time_run2.log
classic,8,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,10.59ms,193.48us,10.99ms,745.03,18.16,797.00,10.63ms,10.66ms,10.69ms,10.73ms,29678,10.01s,2965.67,489.45KB,,1,73258.42,53823,6609,201,177189446437,264480298511,44849965203,9248704,117564094,2160062,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p3_cpu_heavy/time_run3.log
classic,8,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.03,82.17ms,3.69ms,82.94ms,194.16,25.71,242.00,82.46ms,82.53ms,82.56ms,82.79ms,9295,12.03s,772.47,128.24KB,,1,2797.67,15679,2267,23,3101332617,4050956121,689805328,2321589,34145091,420097,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/time_run1.log
classic,8,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.04,82.11ms,4.03ms,82.71ms,194.30,24.57,242.00,82.44ms,82.52ms,82.54ms,82.59ms,9305,12.04s,773.06,128.34KB,,1,2778.13,15116,2024,23,3045422982,3957211798,676538278,2278852,33419838,359279,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/time_run2.log
classic,8,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.03,82.14ms,3.77ms,82.66ms,194.38,29.69,290.00,82.45ms,82.53ms,82.54ms,82.56ms,9306,12.03s,773.60,128.43KB,,1,2769.77,15515,57,23,3025660394,3972141511,677392607,2243408,31741821,444440,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p4_io_heavy_high_conc/time_run3.log
classic,8,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,51.64ms,2.02ms,52.13ms,464.37,18.25,626.00,51.79ms,51.87ms,51.88ms,51.93ms,22203,12.03s,1845.32,302.75KB,,1,28869.31,40574,5532,152,37911993733,55537917512,9418274383,5934881,86309126,1350320,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/time_run1.log
classic,8,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.03,51.69ms,1.85ms,52.29ms,464.12,13.92,484.00,51.85ms,51.89ms,51.91ms,52.03ms,22185,12.03s,1844.71,302.65KB,,1,28872.57,41009,7531,156,40026518664,58401784887,9935726854,6288493,92048750,1735718,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/time_run2.log
classic,8,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,51.68ms,1.85ms,52.20ms,464.04,16.24,484.00,51.82ms,51.88ms,51.88ms,52.05ms,22181,12.02s,1845.48,302.77KB,,1,28977.12,39582,5932,144,35914915916,52397878607,8896429754,5996997,87079479,1627289,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p5_stress_mix/time_run3.log
classic,8,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,160.78ms,9.83ms,162.12ms,99.05,41.42,161.00,161.75ms,161.82ms,161.91ms,161.97ms,4743,12.01s,394.78,64.77KB,,1,1001.82,9042,1152,22,1017283729,1180160047,203038009,1163866,19869229,201416,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/time_run1.log
classic,8,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,160.71ms,9.84ms,161.92ms,99.10,39.36,161.00,161.73ms,161.77ms,161.87ms,161.88ms,4744,12.02s,394.82,64.78KB,,1,976.34,8534,1048,25,1000151120,1172456566,201798943,1184025,19038774,198540,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/time_run2.log
classic,8,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,160.78ms,10.17ms,162.32ms,98.95,36.31,161.00,161.79ms,161.90ms,161.98ms,162.27ms,4742,12.02s,394.35,64.70KB,,1,1020.44,8942,1140,22,1038093554,1163657005,200228714,1193720,18898043,338670,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t8_p6_ultra_io_bound/time_run3.log
coro,8,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.00,8.52ms,112.42us,11.24ms,463.23,15.16,484.00,8.51ms,8.56ms,8.61ms,8.74ms,14761,8.00s,1844.08,302.55KB,,1,7269.64,69369,4299,8463,11093529810,10869913174,1865496313,14143218,199829623,6526003,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/time_run1.log
coro,8,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.01,8.54ms,104.02us,10.81ms,462.48,15.37,484.00,8.52ms,8.59ms,8.65ms,8.81ms,14743,8.01s,1841.34,302.10KB,,1,7533.40,67386,4075,8071,10752578610,10366356875,1784881694,14106038,199252067,6452358,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/time_run2.log
coro,8,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.00,8.52ms,76.40us,8.99ms,463.36,15.01,484.00,8.51ms,8.57ms,8.62ms,8.74ms,14771,8.01s,1844.94,302.69KB,,1,7123.83,70095,4363,6401,11087636271,11112255402,1908718256,13929168,196208007,6315321,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p1_light_cpu_heavy_io/time_run3.log
coro,8,p2_balanced,1,200,5000,200,32,10s,4,0,10.00,5.69ms,101.41us,8.59ms,1.38k,21.94,1.44k,5.68ms,5.72ms,5.77ms,5.89ms,55135,10.00s,5511.16,0.88MB,,1,34521.67,227318,17625,32048,73669875638,84265805735,14395098515,54056437,717371534,21597189,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t8_p2_balanced/time_run1.log
