mode,threads,preset,run,cpu1_mm,io_us,cpu2_mm,mm_n,mm_bs,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
classic,8,p1_light_cpu_heavy_io,2,1,8000,1,256,32,16,8s,4,0,8.01,63.91ms,2.01ms,66.77ms,62.24,12.45,80.00,63.84ms,64.57ms,65.24ms,65.86ms,1992,8.01s,248.73,45.42KB,,1,48362.04,4128,1888,3119,159364014778,561547574820,71868356653,2059097342,16633008841,603996348,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/time_run2.log
classic,8,p1_light_cpu_heavy_io,3,1,8000,1,256,32,16,8s,4,0,8.01,64.06ms,2.06ms,67.38ms,62.09,10.87,80.00,64.03ms,64.90ms,65.31ms,65.76ms,1987,8.01s,248.18,45.32KB,,1,48389.82,4137,1892,3120,159571664828,560215193878,71682462735,2053776479,16513973298,600326184,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p1_light_cpu_heavy_io/time_run3.log
classic,8,p2_balanced,1,2,5000,2,256,32,32,10s,4,0,10.01,210.26ms,14.26ms,219.28ms,37.72,16.58,70.00,211.63ms,213.21ms,215.39ms,218.39ms,1506,10.01s,150.45,27.47KB,,1,73848.21,3212,1486,3117,243278689536,860229841914,110068831876,3149959403,25075009193,905277411,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/time_run1.log
classic,8,p2_balanced,2,2,5000,2,256,32,32,10s,4,0,10.01,210.57ms,14.38ms,225.68ms,37.66,19.26,80.00,211.22ms,213.56ms,216.96ms,219.21ms,1505,10.01s,150.29,27.45KB,,1,73900.13,3249,1419,3119,244069728894,859681242525,109980838173,3147898543,24865992439,911564113,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/time_run2.log
classic,8,p2_balanced,3,2,5000,2,256,32,32,10s,4,0,10.01,209.32ms,14.07ms,225.74ms,38.00,18.26,70.00,211.20ms,211.62ms,212.01ms,213.91ms,1514,10.01s,151.20,27.61KB,,1,73812.18,3231,1415,3120,243323958544,864114204724,110553959533,3163878233,24992507393,919461003,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p2_balanced/time_run3.log
classic,8,p3_cpu_heavy,1,3,200,3,256,32,32,10s,4,0,10.01,279.15ms,21.61ms,288.37ms,29.55,14.62,80.00,281.87ms,282.51ms,283.35ms,284.57ms,1131,10.01s,112.94,20.51KB,,1,81843.83,2516,1088,3116,270227932627,975573818467,124810474278,3570050654,30677675000,1013364200,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/time_run1.log
classic,8,p3_cpu_heavy,2,3,200,3,256,32,32,10s,4,0,10.01,285.48ms,22.83ms,305.18ms,30.12,18.09,80.00,287.22ms,290.48ms,295.14ms,297.93ms,1105,10.01s,110.35,20.04KB,,1,81861.63,2438,1088,3118,270517480364,953776848195,122020686842,3490874249,27657134352,1014546008,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/time_run2.log
classic,8,p3_cpu_heavy,3,3,200,3,256,32,32,10s,4,0,10.02,284.85ms,22.74ms,307.58ms,29.32,16.32,70.00,287.30ms,288.13ms,292.82ms,297.34ms,1108,10.02s,110.62,20.09KB,,1,81893.57,2442,1087,3118,270557419601,956383302442,122345372309,3499740778,27594375011,997116219,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p3_cpu_heavy/time_run3.log
classic,8,p4_io_heavy_high_conc,1,1,10000,1,256,32,64,12s,4,0,12.03,268.91ms,20.06ms,293.93ms,59.60,29.41,150.00,271.20ms,272.20ms,273.71ms,278.24ms,2823,12.03s,234.70,43.09KB,,1,69205.92,5906,2740,3120,227909685457,807135066450,103286139013,2959441241,24099961337,876091634,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/time_run1.log
classic,8,p4_io_heavy_high_conc,2,1,10000,1,256,32,64,12s,4,0,12.03,270.31ms,21.04ms,293.74ms,58.89,25.81,151.00,272.40ms,275.29ms,276.74ms,278.71ms,2811,12.03s,233.76,42.92KB,,1,69505.96,5878,2726,3119,229129117993,804244951143,102889978866,2947720353,23843256123,862993042,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/time_run2.log
classic,8,p4_io_heavy_high_conc,3,1,10000,1,256,32,64,12s,4,0,12.02,266.24ms,20.24ms,282.13ms,60.85,35.91,141.00,268.68ms,269.15ms,269.57ms,272.53ms,2854,12.02s,237.36,43.58KB,,1,68966.37,5918,2701,3120,227348512287,816170984159,104427627367,2991563177,25385565809,840716188,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p4_io_heavy_high_conc/time_run3.log
classic,8,p5_stress_mix,1,2,3000,2,256,32,96,12s,4,0,12.03,586.32ms,69.33ms,638.55ms,47.01,25.33,121.00,598.61ms,600.49ms,603.25ms,606.68ms,1917,12.03s,159.40,29.11KB,,1,94645.44,4086,1875,3117,312420038399,1125323281403,143965824077,4120206667,35344004744,1205065227,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/time_run1.log
classic,8,p5_stress_mix,2,2,3000,2,256,32,96,12s,4,0,12.03,596.70ms,72.14ms,629.07ms,42.30,20.99,121.00,609.89ms,611.35ms,616.70ms,626.91ms,1882,12.03s,156.45,28.57KB,,1,94798.88,4065,1835,3120,312977739021,1106300070352,141549561672,4050560862,31887023376,1167984777,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/time_run2.log
classic,8,p5_stress_mix,3,2,3000,2,256,32,96,12s,4,0,12.03,588.45ms,65.75ms,656.54ms,42.05,20.30,100.00,599.47ms,601.02ms,604.21ms,608.83ms,1911,12.03s,158.87,29.01KB,,1,94713.15,4025,1740,3119,312363416501,1122502616576,143609945774,4109723202,35421022356,1179871774,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p5_stress_mix/time_run3.log
classic,8,p6_ultra_io_bound,1,1,20000,1,256,32,64,12s,4,0,12.02,346.11ms,29.98ms,387.72ms,45.51,20.80,101.00,350.15ms,350.62ms,351.29ms,356.22ms,2190,12.02s,182.18,33.45KB,,1,53740.17,4488,1918,3118,175840761756,630187803985,80650409469,2310474014,19737452291,668397016,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/time_run1.log
classic,8,p6_ultra_io_bound,2,1,20000,1,256,32,64,12s,4,0,12.03,347.77ms,31.17ms,359.52ms,48.02,28.38,131.00,351.85ms,352.89ms,355.01ms,358.83ms,2179,12.03s,181.13,33.25KB,,1,53957.69,4519,1884,3121,176934157483,627334427083,80261077446,2299762524,18535380296,669727895,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/time_run2.log
classic,8,p6_ultra_io_bound,3,1,20000,1,256,32,64,12s,4,0,12.02,347.97ms,31.45ms,362.38ms,51.55,31.88,150.00,352.02ms,352.77ms,355.99ms,359.96ms,2177,12.02s,181.08,33.25KB,,1,53977.95,4478,1879,3120,176968869168,627094484064,80227790177,2297618437,18436331751,679698168,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/classic_t8_p6_ultra_io_bound/time_run3.log
coro,8,p1_light_cpu_heavy_io,1,1,8000,1,256,32,16,8s,4,0,8.00,47.35ms,1.06ms,58.80ms,84.11,7.27,110.00,47.32ms,47.47ms,47.65ms,50.84ms,2690,8.01s,336.03,61.36KB,,1,64492.00,5457,2390,4120,212313478719,756986110547,96861961493,2779666604,22758034140,766085531,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/time_run1.log
coro,8,p1_light_cpu_heavy_io,2,1,8000,1,256,32,16,8s,4,0,8.00,47.38ms,1.04ms,59.12ms,84.10,6.83,111.00,47.35ms,47.51ms,47.83ms,50.75ms,2690,8.01s,336.02,61.36KB,,1,64571.44,5417,2340,4059,212452540976,757127760683,96894140913,2781112564,22704738477,770373650,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/time_run2.log
coro,8,p1_light_cpu_heavy_io,3,1,8000,1,256,32,16,8s,4,0,8.01,47.93ms,1.08ms,55.15ms,83.08,6.70,111.00,47.94ms,48.18ms,48.92ms,50.20ms,2658,8.01s,331.99,60.63KB,,1,64516.02,5460,2472,3595,212238685720,748609334109,95723077596,2747058828,21011724476,770582828,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p1_light_cpu_heavy_io/time_run3.log
coro,8,p2_balanced,1,2,5000,2,256,32,32,10s,4,0,10.01,187.39ms,5.61ms,207.64ms,43.29,19.48,80.00,187.67ms,188.29ms,189.24ms,191.99ms,1696,10.01s,169.43,31.11KB,,1,81500.17,3686,1516,3353,269493703898,966728280906,123683406797,3542634005,29657802229,999836921,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/time_run1.log
coro,8,p2_balanced,2,2,5000,2,256,32,32,10s,4,0,10.01,187.32ms,5.81ms,210.10ms,43.24,19.68,80.00,187.65ms,188.18ms,189.29ms,192.84ms,1696,10.01s,169.39,31.10KB,,1,81489.23,3674,1564,3613,269407511375,966672318378,123682054773,3542924641,29661352827,995807369,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/time_run2.log
coro,8,p2_balanced,3,2,5000,2,256,32,32,10s,4,0,10.01,189.54ms,6.19ms,198.18ms,42.10,19.91,80.00,189.96ms,191.23ms,192.36ms,196.42ms,1667,10.01s,166.51,30.57KB,,1,81048.78,3607,1532,3631,267292121690,950498500321,121610647551,3483639138,27697296368,988108527,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p2_balanced/time_run3.log
coro,8,p3_cpu_heavy,1,3,200,3,256,32,32,10s,4,0,10.01,284.45ms,10.92ms,307.36ms,30.29,17.26,70.00,286.03ms,286.76ms,288.24ms,295.51ms,1115,10.01s,111.37,20.34KB,,1,82182.05,2528,1087,3163,271480733648,962369430627,123124458170,3524564368,27766970416,1011336684,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/time_run1.log
coro,8,p3_cpu_heavy,2,3,200,3,256,32,32,10s,4,0,10.01,281.22ms,10.89ms,303.24ms,29.91,15.41,70.00,282.15ms,283.27ms,284.54ms,292.52ms,1120,10.01s,111.87,20.43KB,,1,81597.78,2525,1073,3166,269120425823,966625165377,123656884265,3539555781,29948761503,998360713,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/time_run2.log
coro,8,p3_cpu_heavy,3,3,200,3,256,32,32,10s,4,0,10.01,285.20ms,10.94ms,308.31ms,30.66,19.17,70.00,286.16ms,287.12ms,288.86ms,293.09ms,1109,10.01s,110.79,20.23KB,,1,81891.38,2467,1087,3168,266379921284,956519049765,122359865187,3502984044,29563969987,984416714,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p3_cpu_heavy/time_run3.log
coro,8,p4_io_heavy_high_conc,1,1,10000,1,256,32,64,12s,4,0,12.03,193.25ms,4.34ms,226.72ms,82.69,43.82,161.00,193.40ms,194.84ms,196.18ms,199.04ms,3942,12.03s,327.70,60.48KB,,1,97545.30,8162,3768,3648,321596299761,1120273334012,143431948983,4115306405,31421002491,1171241027,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/time_run1.log
coro,8,p4_io_heavy_high_conc,2,1,10000,1,256,32,64,12s,4,0,12.02,189.42ms,4.44ms,226.01ms,85.07,42.76,161.00,189.54ms,190.07ms,190.78ms,195.66ms,4030,12.02s,335.26,61.88KB,,1,97723.68,8360,3845,3755,321546322924,1145089472555,146549998850,4205432352,34614732673,1191007083,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/time_run2.log
coro,8,p4_io_heavy_high_conc,3,1,10000,1,256,32,64,12s,4,0,12.04,189.93ms,4.92ms,225.85ms,84.20,42.72,161.00,190.13ms,190.85ms,191.60ms,194.25ms,4022,12.03s,334.20,61.68KB,,1,97755.81,8177,3667,3975,321680050139,1143138107036,146262992138,4197142161,33151234341,1168452623,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p4_io_heavy_high_conc/time_run3.log
coro,8,p5_stress_mix,1,2,3000,2,256,32,96,12s,4,0,12.02,568.30ms,30.81ms,597.32ms,63.73,47.28,161.00,573.93ms,575.41ms,578.75ms,584.72ms,1993,12.02s,165.77,30.43KB,,1,100284.91,4303,1938,3279,330790373808,1168532482518,149520822512,4282596467,32758189433,1158984120,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/time_run1.log
coro,8,p5_stress_mix,2,2,3000,2,256,32,96,12s,4,0,12.03,569.31ms,30.85ms,598.42ms,61.45,42.79,160.00,574.17ms,576.64ms,580.84ms,586.12ms,1985,12.03s,165.01,30.29KB,,1,100087.90,4341,1934,3250,330079541779,1164031781439,148953230434,4266312357,32978980322,1164761349,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/coro_t8_p5_stress_mix/time_run2.log
