"bench","preset","mode","fib_n","threads","warmup","reps","tasks","split_threshold","exit_code","bench_best_s","bench_avg_s","time_elapsed_s","time_elapsed_raw","time_user_s","time_sys_s","time_cpu_pct","time_max_rss_kb","time_voluntary_cs","time_involuntary_cs","time_minor_pf","time_major_pf","perf_available","perf_task_clock","perf_context_switches","perf_cpu_migrations","perf_page_faults","perf_cycles","perf_instructions","perf_branches","perf_branch_misses","perf_cache_references","perf_cache_misses","bench_log","time_log","perf_log"
"fib_bench","fb_light","classic","52","1","1","3","1","46","0","4.3166e-05","5.33543e-05","0.030000","0:00.03","0.01","0.01","66%","12288","20","1","1520","0","1","2.69","8","0","135","4162035","4278889","632334","26632","61262","13334","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_light.log"
"fib_bench","fb_mid","classic","60","1","1","3","1","54","0","3.8275e-05","4.83307e-05","0.020000","0:00.02","0.00","0.01","100%","12288","19","2","1527","0","1","2.53","8","0","135","4095177","3946888","645408","26355","61033","12237","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_mid.log"
"fib_bench","fb_heavy","classic","65","1","1","3","2","60","0","4.0084e-05","4.4663e-05","0.020000","0:00.02","0.00","0.01","100%","12416","20","2","1525","0","1","2.55","9","0","137","3995130","3994954","644166","26389","59109","12408","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_heavy.log"
"fib_single_bench","fs_light","classic","54","1","1","3","0","48","0","7.373e-05","8.22177e-05","0.020000","0:00.02","0.00","0.01","100%","12544","20","1","1521","0","1","2.66","9","0","137","4502185","4432166","672654","27205","63900","12112","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_light.log"
"fib_single_bench","fs_mid","classic","60","1","1","3","0","54","0","6.2701e-05","6.67473e-05","0.020000","0:00.02","0.00","0.01","95%","12416","20","0","1530","0","1","2.43","9","0","139","5927200","3814990","679960","27047","57933","10644","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_mid.log"
"fib_single_bench","fs_heavy","classic","65","1","1","3","0","60","0","3.5844e-05","3.8431e-05","0.020000","0:00.02","0.00","0.01","95%","12544","20","0","1528","0","1","1.91","9","0","137","4743579","3729401","659269","27344","58340","11473","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_classic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_classic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_classic_fs_heavy.log"
"fib_fast_bench","ff_light","classic","90","1","1","3","1","0","0","2.8909e-05","4.68403e-05","0.020000","0:00.02","0.00","0.01","95%","12416","19","1","1521","0","1","1.89","8","0","135","4115625","4455619","623535","26161","60895","12120","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_light.log"
"fib_fast_bench","ff_mid","classic","93","1","1","3","1","0","0","2.6854e-05","2.8879e-05","0.020000","0:00.02","0.00","0.01","100%","12416","20","1","1529","0","1","1.89","9","0","135","4651789","3916061","629605","26622","58808","13353","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_mid.log"
"fib_fast_bench","ff_heavy","classic","93","1","1","3","4","0","0","4.546e-05","5.19823e-05","0.020000","0:00.02","0.00","0.01","95%","12416","20","2","1523","0","1","1.94","9","0","134","4810669","3680767","627091","26178","60197","10474","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_classic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_classic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_classic_ff_heavy.log"
"fib_bench","fb_light","coro","52","1","1","3","1","46","0","2.6642e-05","2.90313e-05","0.030000","0:00.03","0.00","0.01","70%","12416","20","0","1526","0","1","1.83","8","0","136","4763989","3594199","630387","26432","56909","11823","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_light.log"
"fib_bench","fb_mid","coro","60","1","1","3","1","54","0","2.8073e-05","3.06577e-05","0.020000","0:00.02","0.00","0.01","95%","12416","19","1","1527","0","1","1.84","8","0","136","4564638","3624230","635708","26535","57203","11457","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_mid.log"
"fib_bench","fb_heavy","coro","65","1","1","3","2","60","0","4.2005e-05","5.0146e-05","0.020000","0:00.02","0.00","0.01","100%","12416","20","0","1524","0","1","2.00","9","0","136","4955562","3724734","638137","26800","61006","10247","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_coro_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_coro_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_coro_fb_heavy.log"
"fib_single_bench","fs_light","coro","54","1","1","3","0","48","0","3.9963e-05","4.2582e-05","0.020000","0:00.02","0.00","0.01","95%","12416","20","1","1527","0","1","1.88","9","0","140","4713836","4355242","673808","27504","58774","12738","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_light.log"
"fib_single_bench","fs_mid","coro","60","1","1","3","0","54","0","4.1804e-05","6.02823e-05","0.020000","0:00.02","0.01","0.01","100%","12544","20","2","1529","0","1","1.95","9","0","140","4844501","3913242","674908","27191","58817","11708","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_mid.log"
"fib_single_bench","fs_heavy","coro","65","1","1","3","0","60","0","5.8505e-05","0.000108178","0.020000","0:00.02","0.00","0.01","95%","12544","20","0","1530","0","1","2.85","9","0","138","4363215","4313085","657642","26847","63868","12829","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_coro_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_coro_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_coro_fs_heavy.log"
"fib_fast_bench","ff_light","coro","90","1","1","3","1","0","0","4.0925e-05","5.20457e-05","0.020000","0:00.02","0.00","0.01","100%","12544","19","1","1526","0","1","2.70","8","0","136","3748874","3327984","658779","26585","63616","11827","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_light.log"
"fib_fast_bench","ff_mid","coro","93","1","1","3","1","0","0","3.4858e-05","4.9835e-05","0.020000","0:00.02","0.00","0.01","100%","12544","19","0","1524","0","1","2.54","8","0","137","4272011","4260249","629556","26498","60377","13002","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_mid.log"
"fib_fast_bench","ff_heavy","coro","93","1","1","3","4","0","0","5.635e-05","6.33553e-05","0.020000","0:00.02","0.00","0.01","96%","12416","20","1","1523","0","1","2.63","10","0","136","4438716","4360457","633545","26749","63304","12515","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_coro_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_coro_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_coro_ff_heavy.log"
"fib_bench","fb_light","ws","52","1","1","3","1","46","0","4.2214e-05","4.6284e-05","0.030000","0:00.03","0.00","0.01","61%","12416","20","2","1526","0","1","2.83","8","0","137","4308463","4187388","639317","26738","59242","13338","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_light.log"
"fib_bench","fb_mid","ws","60","1","1","3","1","54","0","4.4921e-05","5.7596e-05","0.020000","0:00.02","0.00","0.01","96%","12544","19","0","1528","0","1","2.72","8","0","136","3781856","3471790","662205","26671","61814","12093","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_mid.log"
"fib_bench","fb_heavy","ws","65","1","1","3","2","60","0","5.5246e-05","6.4362e-05","0.020000","0:00.02","0.00","0.01","96%","12544","20","2","1526","0","1","2.70","9","0","135","4208809","4277333","636514","26348","61174","12322","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_ws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_ws_fb_heavy.log"
"fib_single_bench","fs_light","ws","54","1","1","3","0","48","0","6.3377e-05","9.41903e-05","0.020000","0:00.02","0.00","0.01","95%","12416","20","1","1527","0","1","2.84","9","0","138","4815642","4225053","697366","27279","63174","12957","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_light.log"
"fib_single_bench","fs_mid","ws","60","1","1","3","0","54","0","7.0775e-05","7.40587e-05","0.020000","0:00.02","0.00","0.01","96%","12544","20","1","1528","0","1","2.62","9","0","138","4078007","3837217","667059","26859","61345","12128","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_mid.log"
"fib_single_bench","fs_heavy","ws","65","1","1","3","0","60","0","6.6574e-05","8.61347e-05","0.020000","0:00.02","0.00","0.01","95%","12288","20","1","1517","0","1","2.59","9","0","136","4063230","4067541","660680","27237","63127","12188","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_heavy.log"
"fib_fast_bench","ff_light","ws","90","1","1","3","1","0","0","3.7526e-05","4.92323e-05","0.020000","0:00.02","0.01","0.01","95%","12416","19","1","1524","0","1","2.56","8","0","135","4056111","3982376","635283","26910","61334","12379","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_light.log"
"fib_fast_bench","ff_mid","ws","93","1","1","3","1","0","0","3.8032e-05","4.0578e-05","0.020000","0:00.02","0.00","0.01","100%","12416","20","0","1524","0","1","2.63","9","0","134","3580924","2934251","676370","26656","58794","12014","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_mid.log"
"fib_fast_bench","ff_heavy","ws","93","1","1","3","4","0","0","5.3324e-05","6.37173e-05","0.020000","0:00.02","0.00","0.01","100%","12288","20","1","1515","0","1","2.55","9","0","135","4250469","4315531","628048","25959","61734","13015","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_heavy.log"
"fib_bench","fb_light","elastic","52","1","1","3","1","46","0","4.7924e-05","5.52113e-05","0.040000","0:00.04","0.00","0.01","51%","12416","20","0","1530","0","1","2.99","9","0","139","4483466","4191432","687619","29323","71333","13157","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_light.log"
"fib_bench","fb_mid","elastic","60","1","1","3","1","54","0","3.1803e-05","6.9522e-05","0.020000","0:00.02","0.00","0.01","100%","12416","18","1","1524","0","1","1.91","7","0","140","4705335","4620884","658721","28843","71143","12859","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_mid.log"
"fib_bench","fb_heavy","elastic","65","1","1","3","2","60","0","4.7479e-05","7.7372e-05","0.020000","0:00.02","0.00","0.01","100%","12416","24","0","1532","0","1","3.20","13","0","141","4503554","3849754","737483","30496","70579","12959","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_heavy.log"
"fib_single_bench","fs_light","elastic","54","1","1","3","0","48","0","7.3139e-05","8.94863e-05","0.020000","0:00.02","0.00","0.01","95%","12416","25","0","1526","0","1","3.26","14","0","143","5417685","5148311","725480","31014","83051","13395","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_light.log"
"fib_single_bench","fs_mid","elastic","60","1","1","3","0","54","0","7.3041e-05","9.42757e-05","0.020000","0:00.02","0.00","0.01","100%","12416","26","1","1528","0","1","3.26","15","0","143","4199784","3951907","756434","30960","76632","13026","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_mid.log"
"fib_single_bench","fs_heavy","elastic","65","1","1","3","0","60","0","8.2945e-05","9.12347e-05","0.020000","0:00.02","0.00","0.01","95%","12416","27","0","1530","0","1","3.01","16","0","142","5032538","4804002","710143","30338","80611","13357","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_heavy.log"
"fib_fast_bench","ff_light","elastic","90","1","1","3","1","0","0","3.5297e-05","4.01173e-05","0.020000","0:00.02","0.01","0.01","96%","12416","19","2","1532","0","1","2.83","8","0","142","4761283","4594131","656879","28940","73321","13079","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_light.log"
"fib_fast_bench","ff_mid","elastic","93","1","1","3","1","0","0","4.5601e-05","5.96723e-05","0.020000","0:00.02","0.00","0.02","95%","12416","19","1","1525","0","1","2.93","8","0","139","4468685","4426397","665640","28741","71374","13601","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_mid.log"
"fib_fast_bench","ff_heavy","elastic","93","1","1","3","4","0","0","4.1929e-05","4.44227e-05","0.020000","0:00.02","0.00","0.01","95%","12416","21","2","1527","0","1","2.67","10","0","138","3474609","2881616","684303","27107","59872","11931","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_heavy.log"
"fib_bench","fb_light","advws","52","1","1","3","1","46","0","5.4921e-05","9.2025e-05","0.030000","0:00.03","0.01","0.01","68%","12416","20","0","1525","0","1","3.04","8","0","140","4704889","4492000","660909","29237","74112","14017","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_light.log"
"fib_bench","fb_mid","advws","60","1","1","3","1","54","0","5.0216e-05","6.43697e-05","0.020000","0:00.02","0.00","0.01","95%","12544","18","0","1530","0","1","2.68","7","0","141","4520910","4542032","659944","29041","67836","13673","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_mid.log"
"fib_bench","fb_heavy","advws","65","1","1","3","2","60","0","4.473e-05","5.49423e-05","0.020000","0:00.02","0.00","0.01","100%","12416","24","2","1529","0","1","3.10","13","0","141","4926040","4894286","690323","30022","74438","13318","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_heavy.log"
"fib_single_bench","fs_light","advws","54","1","1","3","0","48","0","8.0886e-05","9.50263e-05","0.020000","0:00.02","0.00","0.01","100%","12288","24","0","1532","0","1","3.09","13","0","144","5162945","5059806","711760","30663","78680","13227","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_light.log"
"fib_single_bench","fs_mid","advws","60","1","1","3","0","54","0","5.346e-05","7.07173e-05","0.020000","0:00.02","0.00","0.01","100%","12288","25","1","1527","0","1","3.05","14","0","142","4144321","3998281","732987","30387","73205","13085","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_mid.log"
"fib_single_bench","fs_heavy","advws","65","1","1","3","0","60","0","8.5343e-05","9.6018e-05","0.020000","0:00.02","0.01","0.01","100%","12416","23","2","1529","0","1","2.93","12","0","139","4825152","4734412","692094","30238","73555","13608","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_heavy.log"
"fib_fast_bench","ff_light","advws","90","1","1","3","1","0","0","5.4139e-05","0.000102533","0.020000","0:00.02","0.00","0.01","100%","12288","18","2","1526","0","1","3.12","8","0","138","4771865","4274514","678643","29383","74610","14944","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_light.log"
"fib_fast_bench","ff_mid","advws","93","1","1","3","1","0","0","4.7891e-05","6.66457e-05","0.020000","0:00.02","0.00","0.01","95%","12416","18","2","1531","0","1","2.89","7","0","141","4877621","4373791","657078","29075","69783","13606","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_mid.log"
"fib_fast_bench","ff_heavy","advws","93","1","1","3","4","0","0","2.7569e-05","2.99557e-05","0.010000","0:00.01","0.00","0.01","100%","12288","25","2","1530","0","1","2.17","14","0","142","5315798","4687309","699084","30214","69243","13987","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_heavy.log"
"fib_bench","fb_light","classic","52","2","1","3","2","46","0","4.3025e-05","7.284e-05","0.030000","0:00.03","0.00","0.01","74%","12416","25","0","1520","0","1","3.13","13","0","139","4834311","4575187","671096","29603","72307","13391","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_classic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_classic_fb_light.log"
