mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
ws,4,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,103.24ms,21.59ms,158.31ms,231.94,19.33,313.00,103.05ms,112.09ms,134.84ms,156.59ms,11093,12.02s,922.96,151.42KB,,1,14556.34,21616,5380,91,19473647001,28304242959,4805562071,3234760,47241275,1312697,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/time_run1.log
ws,4,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,103.25ms,20.78ms,146.52ms,232.03,18.63,323.00,106.56ms,110.50ms,129.24ms,143.42ms,11091,12.02s,922.97,151.42KB,,1,14656.74,22065,19,118,19125168086,27723317255,4700492611,3149033,52222663,30852,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/time_run2.log
ws,4,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,103.24ms,16.12ms,121.35ms,232.20,17.00,353.00,108.26ms,112.88ms,116.89ms,121.22ms,11100,12.03s,922.87,151.41KB,,1,14531.00,20274,5411,99,18888370129,27577778825,4676481472,3050004,47306687,1211690,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p5_stress_mix/time_run3.log
ws,4,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,319.45ms,29.42ms,326.03ms,50.48,21.58,110.00,323.54ms,323.88ms,325.24ms,325.97ms,2373,12.02s,197.40,32.39KB,,1,494.67,4667,20,15,515585224,603843938,103978043,619257,9539560,21385,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/time_run1.log
ws,4,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.03,319.42ms,29.65ms,332.82ms,52.76,29.51,121.00,323.61ms,323.77ms,328.47ms,332.41ms,2371,12.03s,197.17,32.35KB,,1,508.25,4252,1049,16,518973555,594148184,101996667,615006,9825822,197957,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/time_run2.log
ws,4,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,319.62ms,29.32ms,332.98ms,53.68,32.35,140.00,323.65ms,323.83ms,328.46ms,332.47ms,2372,12.03s,197.24,32.36KB,,1,525.55,4547,8,15,541042632,600329457,102710283,667438,11630962,20946,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t4_p6_ultra_io_bound/time_run3.log
elastic,4,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,32.98ms,1.04ms,49.52ms,120.46,0.73,121.00,33.01ms,33.10ms,33.16ms,33.19ms,3851,8.10s,475.46,78.00KB,,1,1161.98,7777,15,11,1213016692,1650608980,282508880,924654,13400725,44177,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/time_run1.log
elastic,4,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,33.03ms,1.74ms,33.48ms,120.85,6.76,202.00,33.21ms,33.22ms,33.29ms,33.36ms,3877,8.10s,478.65,78.53KB,,1,1194.55,7472,3,10,1318597714,1673662512,297343939,999671,15621862,13890,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/time_run2.log
elastic,4,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,32.90ms,2.19ms,33.32ms,121.09,11.15,320.00,33.12ms,33.20ms,33.21ms,33.24ms,3872,8.10s,478.05,78.43KB,,1,1175.49,7871,7,11,1311505499,1717233426,293715243,956089,13690685,10341,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p1_light_cpu_heavy_io/time_run3.log
elastic,4,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,43.99ms,1.54ms,44.82ms,181.50,23.05,242.00,44.10ms,44.13ms,44.15ms,44.19ms,7239,10.01s,723.37,118.68KB,,1,3616.26,14536,10,13,4600022547,6447197528,1101417660,1818664,25830692,36676,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/time_run1.log
elastic,4,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,44.02ms,1.53ms,44.31ms,181.43,19.60,230.00,44.12ms,44.14ms,44.16ms,44.20ms,7234,10.01s,722.70,118.57KB,,1,3641.34,14212,11,11,4059134185,5661049051,963830689,1819070,25701266,69079,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/time_run2.log
elastic,4,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,43.99ms,1.53ms,44.28ms,181.57,20.59,232.00,44.09ms,44.14ms,44.16ms,44.20ms,7241,10.01s,723.48,118.70KB,,1,3614.94,14460,16,12,4571436969,6413728328,1092765702,1845436,25909753,75769,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p2_balanced/time_run3.log
elastic,4,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,21.43ms,519.53us,21.90ms,372.26,22.92,404.00,21.46ms,21.48ms,21.52ms,21.61ms,14825,10.01s,1481.31,244.47KB,,1,36806.89,29064,6670,122,88833370109,132096628144,22401516491,4940060,71825384,1442204,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/time_run1.log
elastic,4,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,21.42ms,527.96us,21.84ms,372.44,27.17,404.00,21.45ms,21.48ms,21.50ms,21.58ms,14832,10.01s,1482.05,244.60KB,,1,36728.17,28650,6682,110,88516304546,131862267444,22358977338,4874270,65017420,1704240,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/time_run2.log
elastic,4,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,21.41ms,526.53us,21.96ms,372.30,27.46,404.00,21.44ms,21.48ms,21.50ms,21.56ms,14831,10.01s,1481.59,244.52KB,,1,36685.18,28014,6404,124,88111478580,131504959331,22292293856,4662271,62994301,1414536,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p3_cpu_heavy/time_run3.log
elastic,4,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.03,164.02ms,10.80ms,165.43ms,97.45,39.00,161.00,165.16ms,165.20ms,165.21ms,165.23ms,4650,12.03s,386.57,64.18KB,,1,1398.88,7750,14,11,1538818041,2015469737,344121767,1607110,17785961,18482,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/time_run1.log
elastic,4,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.01,164.06ms,10.95ms,165.33ms,97.02,28.47,161.00,165.20ms,165.21ms,165.23ms,165.28ms,4645,12.01s,386.66,64.19KB,,1,1433.29,8390,2204,11,1550752520,2015728989,343800430,1134111,17453870,316040,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/time_run2.log
elastic,4,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,164.03ms,11.23ms,165.51ms,97.10,34.97,161.00,165.21ms,165.21ms,165.23ms,165.40ms,4648,12.01s,386.92,64.24KB,,1,1430.02,8428,1618,10,1549589067,2001744775,342249257,1193327,18182242,207426,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p4_io_heavy_high_conc/time_run3.log
elastic,4,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,103.30ms,5.75ms,104.43ms,232.17,9.54,310.00,103.87ms,103.88ms,103.98ms,104.29ms,11094,12.02s,923.31,151.48KB,,1,14607.29,21993,6919,101,19837473419,28886872464,4902339687,3112489,47946105,1326816,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/time_run1.log
elastic,4,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,103.28ms,5.83ms,104.53ms,232.13,9.30,320.00,103.76ms,103.93ms,104.31ms,104.43ms,11098,12.02s,923.48,151.51KB,,1,14558.92,22164,5986,88,21149350655,30735748149,5222717387,3338046,48310105,1196664,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/time_run2.log
elastic,4,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,103.30ms,5.39ms,104.06ms,232.05,9.59,242.00,103.83ms,103.88ms,103.88ms,103.91ms,11090,12.02s,922.70,151.38KB,,1,14474.68,20345,2293,91,19044086505,27802988363,4736824006,3119587,41734015,505058,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p5_stress_mix/time_run3.log
elastic,4,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.03,319.46ms,29.51ms,324.10ms,50.89,23.06,121.00,323.69ms,323.85ms,323.88ms,323.97ms,2372,12.02s,197.30,32.37KB,,1,519.64,4592,813,11,525871442,596122525,102601976,614699,10882075,133551,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/time_run1.log
elastic,4,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.03,319.40ms,29.07ms,323.73ms,53.24,31.84,131.00,323.58ms,323.64ms,323.65ms,323.70ms,2372,12.02s,197.30,32.37KB,,1,486.20,4208,82,12,500919246,593266231,101880581,603565,8936806,22485,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/time_run2.log
elastic,4,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,319.44ms,29.08ms,323.83ms,52.98,32.54,131.00,323.62ms,323.66ms,323.69ms,323.75ms,2372,12.02s,197.30,32.37KB,,1,487.93,4185,16,11,502615649,593296317,102004364,596552,9076582,25419,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t4_p6_ultra_io_bound/time_run3.log
advws,4,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,33.05ms,1.04ms,33.78ms,119.97,5.91,140.00,33.11ms,33.22ms,33.54ms,33.76ms,3851,8.10s,475.45,78.00KB,,1,1174.33,7890,7,11,1255140683,1643874363,281052546,938478,13521106,36098,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/time_run1.log
advws,4,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,33.00ms,1.24ms,33.69ms,120.68,3.93,161.00,33.09ms,33.24ms,33.65ms,33.68ms,3882,8.10s,479.23,78.62KB,,1,1189.01,7953,7,12,1148891717,1678177086,286601543,936390,14173864,14461,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/time_run2.log
advws,4,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.00,33.03ms,1.27ms,36.37ms,120.39,0.90,130.00,33.03ms,33.14ms,33.55ms,35.84ms,3840,8.00s,479.71,78.70KB,,1,1211.08,7871,6,11,1331376948,1658522599,283255079,954275,16107372,44825,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p1_light_cpu_heavy_io/time_run3.log
advws,4,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,43.92ms,1.53ms,44.32ms,181.43,25.01,242.00,44.02ms,44.09ms,44.14ms,44.19ms,7232,10.01s,722.72,118.57KB,,1,3634.94,13745,9,11,4059034661,5657091983,962828256,1797055,25257594,89006,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/time_run1.log
advws,4,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,44.02ms,2.10ms,47.48ms,181.41,23.64,242.00,44.14ms,44.52ms,45.85ms,47.36ms,7234,10.01s,722.69,118.57KB,,1,3649.75,14535,20,13,4062601957,5664813709,964603932,1800755,25973806,95370,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/time_run2.log
advws,4,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,44.03ms,11.21ms,75.41ms,181.26,19.93,250.00,44.07ms,46.33ms,60.28ms,72.80ms,7232,10.01s,722.51,118.54KB,,1,3686.47,14601,3282,11,4476709848,6143312186,1048049618,1957804,29101381,705620,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p2_balanced/time_run3.log
advws,4,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,21.38ms,3.58ms,36.10ms,372.74,23.56,450.00,21.36ms,22.49ms,24.42ms,34.41ms,14848,10.01s,1483.61,244.85KB,,1,36705.94,28111,3422,121,88973410126,132810962082,22520805938,4771406,61269414,1047788,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/time_run1.log
advws,4,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,21.41ms,5.36ms,36.63ms,372.45,27.54,510.00,20.16ms,23.06ms,29.66ms,35.93ms,14840,10.01s,1482.79,244.72KB,,1,36720.41,28333,6350,120,88863031925,132635103089,22493881328,4763226,63153281,1747444,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/time_run2.log
advws,4,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,21.41ms,7.93ms,42.66ms,372.54,26.75,505.00,18.67ms,21.74ms,37.67ms,41.80ms,14840,10.01s,1482.90,244.74KB,,1,36717.88,27849,7050,102,88610490781,132188139080,22417606093,4697183,62229804,1786754,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/advws_t4_p3_cpu_heavy/time_run3.log
